inspection_id,vehicle_id,model,plant,component_id,component_type,supplier,inspection_date,fault_code,fault_type,severity,sensor_value,inspection_result,repair_action
INS1753,V0460,MODEL_C,Plant_1,CMP0147,Battery,Supplier_A,2026-05-26,BAT_CELL,Cell Imbalance,Low,33.25,Fail,Inspect battery cells
INS1754,V0350,MODEL_C,Plant_2,CMP0089,Temperature Sensor,Supplier_A,2026-06-25,TEMP_DRIFT,Signal Drift,Medium,58.81,Fail,Perform sensor calibration
INS1755,V0375,MODEL_A,Plant_1,CMP0090,Brake Sensor,Supplier_B,2026-01-31,SIG_ERR,Signal Error,Low,36.88,Fail,Inspect sensor connection
INS1756,V0263,MODEL_B,Plant_1,CMP0233,Brake Sensor,Supplier_B,2026-02-02,NO_SIG,No Signal,High,73.48,Fail,Check wiring and connector
INS1757,V0118,MODEL_C,Plant_3,CMP0132,Brake Sensor,Supplier_C,2026-06-10,CAL_ERR,Calibration Error,High,85.45,Fail,Recalibrate sensor
INS1758,V0078,MODEL_B,Plant_3,CMP0173,Battery,Supplier_B,2026-04-14,BAT_TEMP,Overheating,High,56.9,Fail,Inspect cooling system
INS1759,V0211,MODEL_A,Plant_3,CMP0106,Battery,Supplier_A,2026-05-31,BAT_CELL,Cell Imbalance,High,70.03,Fail,Inspect battery cells
INS1760,V0273,MODEL_B,Plant_3,CMP0131,Battery,Supplier_A,2026-03-05,BAT_TEMP,Overheating,Low,27.51,Fail,Inspect cooling system
INS1761,V0189,MODEL_B,Plant_3,CMP0081,Battery,Supplier_C,2026-02-17,BAT_CELL,Cell Imbalance,High,35.74,Fail,Inspect battery cells
INS1762,V0262,MODEL_A,Plant_3,CMP0188,Temperature Sensor,Supplier_B,2026-06-24,TEMP_DRIFT,Signal Drift,Low,1.5,Fail,Perform sensor calibration
INS1763,V0339,MODEL_C,Plant_3,CMP0069,Temperature Sensor,Supplier_B,2026-02-25,TEMP_DRIFT,Signal Drift,Low,21.26,Fail,Perform sensor calibration
INS1764,V0330,MODEL_C,Plant_1,CMP0264,Battery,Supplier_B,2026-08-13,BAT_VOLT,Voltage Drop,High,74.75,Fail,Check battery voltage
INS1765,V0008,MODEL_B,Plant_3,CMP0204,Battery,Supplier_A,2026-07-04,BAT_VOLT,Voltage Drop,Low,9999.0,Fail,Check battery voltage
INS1766,V0199,MODEL_A,Plant_2,CMP0030,Brake Sensor,Supplier_B,2026-02-02,CAL_ERR,Calibration Error,High,38.5,Fail,Recalibrate sensor
INS1767,V0389,MODEL_A,Plant_2,CMP0238,Temperature Sensor,Supplier_B,2026-06-20,TEMP_DRIFT,Signal Drift,High,16.3,Fail,Perform sensor calibration
INS1768,V0288,MODEL_C,Plant_2,CMP0023,Battery,Supplier_C,2026-08-02,BAT_CELL,Cell Imbalance,Low,33.86,Fail,Inspect battery cells
INS1769,V0144,MODEL_C,Plant_2,CMP0004,Battery,Supplier_B,2026-06-10,BAT_TEMP,Overheating,High,72.58,Fail,Inspect cooling system
INS1770,V0351,MODEL_B,Plant_3,CMP0057,Temperature Sensor,Supplier_A,2026-08-08,NO_SIG,No Signal,Low,66.8,Fail,Check wiring and connector
INS1771,V0041,MODEL_C,Plant_1,CMP0229,Temperature Sensor,Supplier_B,2026-02-02,NO_SIG,No Signal,Low,39.88,Fail,Check wiring and connector
INS1772,V0056,MODEL_A,Plant_3,CMP0004,Temperature Sensor,Supplier_B,2026-05-11,TEMP_INV,Invalid Reading,Low,52.42,Fail,Replace or recalibrate sensor
INS1773,V0219,MODEL_C,Plant_3,CMP0153,Battery,Supplier_B,2026-06-03,BAT_TEMP,Overheating,Medium,56.83,Fail,Inspect cooling system
INS1774,V0132,MODEL_A,Plant_3,CMP0164,Temperature Sensor,Supplier_C,2026-04-04,TEMP_INV,Invalid Reading,Medium,58.87,Fail,Replace or recalibrate sensor
INS1775,V0186,MODEL_B,Plant_2,CMP0200,Brake Sensor,Supplier_A,2026-01-24,NO_SIG,No Signal,Medium,70.73,Fail,Check wiring and connector
INS1776,V0049,MODEL_A,Plant_3,CMP0057,Battery,Supplier_B,2026-04-22,BAT_TEMP,Overheating,Low,61.32,Fail,Inspect cooling system
INS1777,V0099,MODEL_A,Plant_2,CMP0033,Temperature Sensor,Supplier_B,2026-06-18,TEMP_INV,Invalid Reading,Medium,-2.02,Fail,Replace or recalibrate sensor
INS1778,V0132,MODEL_C,Plant_1,CMP0169,Battery,Supplier_C,2026-06-07,BAT_CELL,Cell Imbalance,Medium,23.55,Fail,Inspect battery cells
INS1779,V0497,MODEL_B,Plant_2,CMP0258,Temperature Sensor,Supplier_B,2026-08-23,TEMP_DRIFT,Signal Drift,High,30.75,Fail,Perform sensor calibration
INS1780,V0153,MODEL_C,Plant_1,CMP0252,Temperature Sensor,Supplier_A,2026-03-02,TEMP_DRIFT,Signal Drift,Low,-13.91,Fail,Perform sensor calibration
INS1781,V0336,MODEL_C,Plant_3,CMP0089,Brake Sensor,Supplier_B,2026-02-21,SIG_ERR,Signal Error,Low,56.28,Fail,Inspect sensor connection
INS1782,V0100,MODEL_C,Plant_3,CMP0186,Battery,Supplier_B,2026-08-22,BAT_TEMP,Overheating,High,54.98,Fail,Inspect cooling system
INS1783,V0097,MODEL_C,Plant_3,CMP0013,Battery,Supplier_A,2026-05-09,BAT_CELL,Cell Imbalance,Low,79.89,Fail,Inspect battery cells
INS1784,V0294,MODEL_B,Plant_3,CMP0001,Brake Sensor,Supplier_A,2026-07-01,SIG_ERR,Signal Error,High,70.55,Fail,Inspect sensor connection
INS1785,V0218,MODEL_A,Plant_2,CMP0201,Temperature Sensor,Supplier_A,2026-05-18,TEMP_INV,Invalid Reading,Low,19.08,Fail,Replace or recalibrate sensor
INS1786,V0214,MODEL_A,Plant_2,CMP0262,Temperature Sensor,Supplier_B,2026-01-12,NO_SIG,No Signal,Medium,106.88,Fail,Check wiring and connector
INS1787,V0481,MODEL_A,Plant_2,CMP0112,Brake Sensor,Supplier_C,2026-01-08,NO_SIG,No Signal,Medium,72.66,Fail,Check wiring and connector
INS1788,V0045,MODEL_A,Plant_1,CMP0291,Brake Sensor,Supplier_B,2026-02-16,CAL_ERR,Calibration Error,Medium,9.78,Fail,Recalibrate sensor
INS1789,V0041,MODEL_B,Plant_1,CMP0098,Battery,Supplier_A,2026-04-05,BAT_TEMP,Overheating,Low,62.08,Fail,Inspect cooling system
INS1790,V0138,MODEL_B,Plant_1,CMP0020,Battery,Supplier_C,2026-04-09,BAT_VOLT,Voltage Drop,Medium,50.72,Fail,Check battery voltage
INS1791,V0101,MODEL_A,Plant_3,CMP0143,Temperature Sensor,Supplier_B,2026-01-02,TEMP_DRIFT,Signal Drift,High,117.08,Fail,Perform sensor calibration
INS1792,V0065,MODEL_C,Plant_3,CMP0288,Brake Sensor,Supplier_A,2026-01-31,SIG_ERR,Signal Error,High,47.59,Fail,Inspect sensor connection
INS1793,V0331,MODEL_A,Plant_3,CMP0231,Brake Sensor,Supplier_A,2026-04-16,CAL_ERR,Calibration Error,Medium,43.02,Fail,Recalibrate sensor
INS1794,V0373,MODEL_A,Plant_1,CMP0068,Temperature Sensor,Supplier_A,2026-04-09,NO_SIG,No Signal,Low,-16.66,Fail,Check wiring and connector
INS1795,V0374,MODEL_C,Plant_2,CMP0229,Brake Sensor,Supplier_C,2026-02-24,NO_SIG,No Signal,High,51.61,Fail,Check wiring and connector
INS1796,V0477,MODEL_A,Plant_1,CMP0263,Temperature Sensor,Supplier_A,2026-07-12,NO_SIG,No Signal,Medium,8.11,Fail,Check wiring and connector
INS1797,V0136,MODEL_A,Plant_1,CMP0152,Temperature Sensor,Supplier_A,2026-08-17,TEMP_INV,Invalid Reading,Medium,91.66,Fail,Replace or recalibrate sensor
INS1798,V0183,MODEL_A,Plant_3,CMP0190,Temperature Sensor,Supplier_B,2026-08-26,NO_SIG,No Signal,Low,38.67,Fail,Check wiring and connector
INS1799,V0179,MODEL_C,Plant_2,CMP0036,Brake Sensor,Supplier_A,2026-04-29,CAL_ERR,Calibration Error,High,64.23,Fail,Recalibrate sensor
INS1800,V0362,MODEL_A,Plant_2,CMP0113,Temperature Sensor,Supplier_C,2026-07-20,TEMP_INV,Invalid Reading,High,26.12,Fail,Replace or recalibrate sensor
INS1801,V0378,MODEL_C,Plant_3,CMP0014,Temperature Sensor,Supplier_A,2026-05-29,TEMP_INV,Invalid Reading,Medium,-19.88,Fail,Replace or recalibrate sensor
INS1802,V0052,MODEL_B,Plant_2,CMP0110,Temperature Sensor,Supplier_A,2026-01-25,TEMP_DRIFT,Signal Drift,High,2.05,Fail,Perform sensor calibration
INS1803,V0243,MODEL_B,Plant_3,CMP0195,Temperature Sensor,Supplier_B,2026-04-19,TEMP_INV,Invalid Reading,Medium,38.76,Fail,Replace or recalibrate sensor
INS1804,V0177,MODEL_A,Plant_2,CMP0121,Temperature Sensor,Supplier_C,2026-06-16,NO_SIG,No Signal,Low,99.89,Fail,Check wiring and connector
INS1805,V0205,MODEL_B,Plant_1,CMP0093,Brake Sensor,Supplier_A,2026-06-09,SIG_ERR,Signal Error,Low,37.69,Fail,Inspect sensor connection
INS1806,V0208,MODEL_A,Plant_1,CMP0074,Battery,Supplier_A,2026-01-12,BAT_CELL,Cell Imbalance,Medium,69.63,Fail,Inspect battery cells
INS1807,V0197,MODEL_C,Plant_2,CMP0241,Temperature Sensor,Supplier_C,2026-02-09,NO_SIG,No Signal,Low,109.62,Fail,Check wiring and connector
INS1808,V0195,MODEL_B,Plant_3,CMP0194,Brake Sensor,Supplier_C,2026-01-14,CAL_ERR,Calibration Error,Medium,83.63,Fail,Recalibrate sensor
INS1809,V0362,MODEL_B,Plant_1,CMP0232,Temperature Sensor,Supplier_C,2026-01-19,TEMP_INV,Invalid Reading,Medium,109.15,Fail,Replace or recalibrate sensor
INS1810,V0493,MODEL_B,Plant_1,CMP0107,Battery,Supplier_C,2026-02-14,BAT_VOLT,Voltage Drop,Low,54.8,Fail,Check battery voltage
INS1811,V0251,MODEL_B,Plant_2,CMP0257,Temperature Sensor,Supplier_B,2026-05-07,TEMP_INV,Invalid Reading,Medium,100.71,Fail,Replace or recalibrate sensor
INS1812,V0419,MODEL_A,Plant_3,CMP0006,Brake Sensor,Supplier_A,2026-04-13,CAL_ERR,Calibration Error,Medium,87.23,Fail,Recalibrate sensor
INS1813,V0203,MODEL_A,Plant_2,CMP0209,Brake Sensor,Supplier_C,2026-03-16,CAL_ERR,Calibration Error,Low,51.22,Fail,Recalibrate sensor
INS1814,V0454,MODEL_C,Plant_1,CMP0070,Temperature Sensor,,2026-06-24,NO_SIG,No Signal,High,87.67,Fail,Check wiring and connector
INS1815,V0217,MODEL_B,Plant_2,CMP0281,Brake Sensor,Supplier_A,2026-05-24,NO_SIG,No Signal,Low,99.83,Fail,Check wiring and connector
INS1816,V0413,MODEL_C,Plant_1,CMP0003,Temperature Sensor,Supplier_B,2026-01-22,NO_SIG,No Signal,High,113.95,Fail,Check wiring and connector
INS1817,V0420,MODEL_C,Plant_3,CMP0182,Battery,Supplier_A,2026-05-23,BAT_TEMP,Overheating,High,39.62,Fail,Inspect cooling system
INS1818,V0270,MODEL_A,Plant_1,CMP0240,Brake Sensor,Supplier_C,2026-02-09,SIG_ERR,Signal Error,High,74.16,Fail,Inspect sensor connection
INS1819,V0407,MODEL_A,Plant_1,CMP0239,Temperature Sensor,Supplier_C,2026-02-23,TEMP_DRIFT,Signal Drift,Low,29.12,Fail,Perform sensor calibration
INS1820,V0367,MODEL_C,Plant_1,CMP0226,Brake Sensor,Supplier_A,2026-04-08,CAL_ERR,Calibration Error,Medium,73.2,Fail,Recalibrate sensor
INS1821,V0358,MODEL_C,Plant_3,CMP0080,Brake Sensor,Supplier_B,2026-06-05,NO_SIG,No Signal,Low,4.86,Fail,Check wiring and connector
INS1822,V0301,MODEL_B,Plant_2,CMP0144,Brake Sensor,,2026-02-02,CAL_ERR,Calibration Error,High,6.08,Fail,Recalibrate sensor
INS1823,V0037,MODEL_C,Plant_3,CMP0219,Brake Sensor,Supplier_A,2026-01-21,CAL_ERR,Calibration Error,High,5.72,Fail,Recalibrate sensor
INS1824,V0485,MODEL_A,Plant_1,CMP0216,Brake Sensor,Supplier_A,2026-03-09,SIG_ERR,Signal Error,Low,28.96,Fail,Inspect sensor connection
INS1825,V0050,MODEL_A,Plant_1,CMP0240,Brake Sensor,Supplier_A,2026-02-05,NO_SIG,No Signal,High,34.52,Fail,Check wiring and connector
INS1826,V0246,MODEL_A,Plant_1,CMP0091,Temperature Sensor,Supplier_B,2026-08-09,NO_SIG,No Signal,High,78.88,Fail,Check wiring and connector
INS1827,V0270,MODEL_B,Plant_3,CMP0084,Battery,Supplier_B,2026-04-07,BAT_TEMP,Overheating,High,43.73,Fail,Inspect cooling system
INS1828,V0021,MODEL_C,Plant_2,CMP0132,Brake Sensor,Supplier_C,2026-04-04,CAL_ERR,Calibration Error,Low,31.24,Fail,Recalibrate sensor
INS1829,V0379,MODEL_C,Plant_2,CMP0250,Battery,Supplier_A,2026-03-05,BAT_CELL,Cell Imbalance,Medium,67.17,Fail,Inspect battery cells
INS1830,V0004,MODEL_A,Plant_2,CMP0297,Brake Sensor,Supplier_C,2026-07-02,SIG_ERR,Signal Error,High,9999.0,Fail,Inspect sensor connection
INS1831,V0469,MODEL_C,Plant_3,CMP0154,Brake Sensor,Supplier_A,2026-05-01,NO_SIG,No Signal,Low,12.79,Fail,Check wiring and connector
INS1832,V0179,MODEL_C,Plant_2,CMP0177,Temperature Sensor,Supplier_C,2026-03-07,TEMP_INV,Invalid Reading,Medium,65.56,Fail,Replace or recalibrate sensor
INS1833,V0461,MODEL_C,Plant_1,CMP0286,Temperature Sensor,Supplier_C,2026-04-16,NO_SIG,No Signal,Low,47.45,Fail,Check wiring and connector
INS1834,V0445,MODEL_A,Plant_2,CMP0043,Temperature Sensor,Supplier_A,2026-03-02,NO_SIG,No Signal,High,119.38,Fail,Check wiring and connector
INS1835,V0409,MODEL_A,Plant_2,CMP0282,Battery,Supplier_A,2026-03-06,BAT_CELL,Cell Imbalance,High,20.32,Fail,Inspect battery cells
INS1836,V0048,MODEL_C,Plant_3,CMP0153,Brake Sensor,Supplier_A,2026-03-12,SIG_ERR,Signal Error,Low,22.42,Fail,Inspect sensor connection
INS1837,V0099,MODEL_C,Plant_1,CMP0009,Brake Sensor,Supplier_C,2026-07-17,NO_SIG,No Signal,Low,24.86,Fail,Check wiring and connector
INS1838,V0410,MODEL_C,Plant_1,CMP0125,Battery,Supplier_A,2026-02-19,BAT_TEMP,Overheating,High,57.92,Fail,Inspect cooling system
INS1839,V0239,MODEL_B,Plant_3,CMP0299,Brake Sensor,Supplier_C,2026-06-03,SIG_ERR,Signal Error,High,28.14,Fail,Inspect sensor connection
INS1840,V0159,MODEL_A,Plant_1,CMP0071,Brake Sensor,Supplier_C,2026-03-29,SIG_ERR,Signal Error,High,75.89,Fail,Inspect sensor connection
INS1841,V0264,MODEL_A,Plant_2,CMP0195,Battery,Supplier_C,2026-06-19,BAT_CELL,Cell Imbalance,Medium,79.93,Fail,Inspect battery cells
INS1842,V0247,MODEL_A,Plant_1,CMP0223,Battery,Supplier_C,2026-04-16,BAT_CELL,Cell Imbalance,Low,73.92,Fail,Inspect battery cells
INS1843,V0112,MODEL_A,Plant_3,CMP0019,Brake Sensor,Supplier_A,2026-01-10,NO_SIG,No Signal,High,73.44,Fail,Check wiring and connector
INS1844,V0469,MODEL_C,Plant_1,CMP0187,Temperature Sensor,Supplier_A,2026-03-03,NO_SIG,No Signal,Medium,34.82,Fail,Check wiring and connector
INS1845,V0356,MODEL_A,Plant_3,CMP0070,Brake Sensor,Supplier_B,2026-02-25,NO_SIG,No Signal,High,64.99,Fail,Check wiring and connector
INS1846,V0244,MODEL_A,Plant_2,CMP0137,Temperature Sensor,Supplier_A,2026-01-15,TEMP_DRIFT,Signal Drift,Low,113.79,Fail,Perform sensor calibration
INS1847,V0299,MODEL_B,Plant_1,CMP0097,Brake Sensor,Supplier_B,2026-05-03,SIG_ERR,Signal Error,High,40.82,Fail,Inspect sensor connection
INS1848,V0242,MODEL_B,Plant_1,CMP0052,Brake Sensor,Supplier_C,2026-01-31,CAL_ERR,Calibration Error,Low,86.29,Fail,Recalibrate sensor
INS1849,V0493,MODEL_A,Plant_3,CMP0042,Brake Sensor,Supplier_B,2026-01-10,SIG_ERR,Signal Error,High,8.46,Fail,Inspect sensor connection
INS1850,V0051,MODEL_C,Plant_2,CMP0260,Brake Sensor,Supplier_A,2026-04-28,SIG_ERR,Signal Error,Medium,82.29,Fail,Inspect sensor connection
INS1851,V0292,MODEL_B,Plant_1,CMP0282,Brake Sensor,Supplier_A,2026-06-23,SIG_ERR,Signal Error,High,85.14,Fail,Inspect sensor connection
INS1852,V0117,MODEL_A,Plant_2,CMP0001,Brake Sensor,Supplier_A,2026-02-14,SIG_ERR,Signal Error,High,45.84,Fail,Inspect sensor connection
INS1853,V0245,MODEL_B,Plant_1,CMP0117,Brake Sensor,Supplier_C,2026-03-27,NO_SIG,No Signal,Medium,51.67,Fail,Check wiring and connector
INS1854,V0202,MODEL_A,Plant_1,CMP0267,Battery,Supplier_B,2026-04-16,BAT_TEMP,Overheating,High,64.42,Fail,Inspect cooling system
INS1855,V0369,MODEL_B,Plant_3,CMP0039,Battery,Supplier_C,2026-01-06,BAT_TEMP,Overheating,Medium,27.32,Fail,Inspect cooling system
INS1856,V0041,MODEL_A,Plant_1,CMP0269,Brake Sensor,Supplier_A,2026-07-19,SIG_ERR,Signal Error,Low,58.3,Fail,Inspect sensor connection
INS1857,V0491,MODEL_B,Plant_3,CMP0129,Temperature Sensor,Supplier_A,2026-01-29,NO_SIG,No Signal,Medium,87.99,Fail,Check wiring and connector
INS1858,V0044,MODEL_C,Plant_3,CMP0002,Temperature Sensor,Supplier_C,2026-08-06,TEMP_INV,Invalid Reading,Medium,93.64,Fail,Replace or recalibrate sensor
INS1859,V0330,MODEL_B,Plant_2,CMP0024,Temperature Sensor,Supplier_A,2026-08-08,TEMP_DRIFT,Signal Drift,Medium,9999.0,Fail,Perform sensor calibration
INS1860,V0386,MODEL_C,Plant_2,CMP0082,Battery,Supplier_A,2026-01-27,BAT_CELL,Cell Imbalance,High,21.62,Fail,Inspect battery cells
INS1861,V0324,MODEL_B,Plant_1,CMP0066,Battery,Supplier_B,2026-06-10,BAT_TEMP,Overheating,Low,62.1,Fail,Inspect cooling system
INS1862,V0447,MODEL_A,Plant_2,CMP0089,Battery,Supplier_B,2026-05-07,BAT_TEMP,Overheating,Low,64.54,Fail,Inspect cooling system
INS1863,V0398,MODEL_B,Plant_2,CMP0069,Brake Sensor,Supplier_A,2026-08-17,NO_SIG,No Signal,Low,82.57,Fail,Check wiring and connector
INS1864,V0173,MODEL_C,Plant_2,CMP0078,Brake Sensor,Supplier_C,2026-01-18,CAL_ERR,Calibration Error,Low,35.37,Fail,Recalibrate sensor
INS1865,V0422,MODEL_B,Plant_2,CMP0099,Brake Sensor,Supplier_A,2026-07-11,NO_SIG,No Signal,Low,76.8,Fail,Check wiring and connector
INS1866,V0192,MODEL_B,Plant_2,CMP0219,Temperature Sensor,Supplier_A,2026-03-30,TEMP_INV,Invalid Reading,Low,9.71,Fail,Replace or recalibrate sensor
INS1867,V0024,MODEL_C,Plant_2,CMP0213,Battery,Supplier_B,2026-07-31,,Overheating,High,75.14,Fail,Inspect cooling system
INS1868,V0051,MODEL_A,Plant_1,CMP0290,Battery,Supplier_B,2026-03-31,BAT_CELL,Cell Imbalance,Low,38.9,Fail,Inspect battery cells
INS1869,V0285,MODEL_A,Plant_2,CMP0187,Battery,Supplier_A,2026-05-18,BAT_CELL,Cell Imbalance,High,76.44,Fail,Inspect battery cells
INS1870,V0030,MODEL_B,Plant_2,CMP0192,Temperature Sensor,Supplier_B,2026-07-12,NO_SIG,No Signal,Medium,91.0,Fail,Check wiring and connector
INS1871,V0450,MODEL_C,Plant_1,CMP0094,Battery,Supplier_C,2026-03-25,BAT_TEMP,Overheating,Medium,60.85,Fail,Inspect cooling system
INS1872,V0181,MODEL_C,Plant_2,CMP0077,Brake Sensor,Supplier_C,2026-06-04,SIG_ERR,Signal Error,Low,93.62,Fail,Inspect sensor connection
INS1873,V0077,MODEL_B,Plant_3,CMP0017,Battery,Supplier_A,2026-08-07,BAT_TEMP,Overheating,Medium,38.58,Fail,Inspect cooling system
INS1874,V0469,MODEL_A,Plant_2,CMP0209,Brake Sensor,Supplier_B,2026-03-28,NO_SIG,No Signal,Low,33.44,Fail,Check wiring and connector
INS1875,V0103,MODEL_A,Plant_1,CMP0273,Brake Sensor,Supplier_B,2026-06-11,NO_SIG,No Signal,Low,83.41,Fail,Check wiring and connector
INS1876,V0198,MODEL_C,Plant_3,CMP0174,Battery,Supplier_B,2026-05-19,BAT_VOLT,Voltage Drop,Low,51.63,Fail,Check battery voltage
INS1877,V0333,MODEL_B,Plant_2,CMP0008,Battery,Supplier_C,2026-08-05,BAT_TEMP,Overheating,High,43.57,Fail,Inspect cooling system
INS1878,V0261,MODEL_A,Plant_2,CMP0029,Temperature Sensor,Supplier_A,2026-08-19,TEMP_DRIFT,Signal Drift,Medium,82.05,Fail,Perform sensor calibration
INS1879,V0398,MODEL_C,Plant_2,CMP0091,Temperature Sensor,Supplier_A,2026-05-02,TEMP_DRIFT,Signal Drift,Medium,25.35,Fail,Perform sensor calibration
INS1880,V0349,MODEL_A,Plant_2,CMP0249,Brake Sensor,Supplier_B,2026-06-26,SIG_ERR,Signal Error,Low,0.28,Fail,Inspect sensor connection
INS1881,V0492,MODEL_A,Plant_3,CMP0018,Battery,Supplier_C,2026-02-16,BAT_VOLT,Voltage Drop,Low,36.82,Fail,Check battery voltage
INS1882,V0287,MODEL_C,Plant_3,CMP0142,Brake Sensor,Supplier_A,2026-02-24,CAL_ERR,Calibration Error,Low,21.91,Fail,Recalibrate sensor
INS1883,V0053,MODEL_A,Plant_2,CMP0231,Temperature Sensor,Supplier_C,2026-05-17,TEMP_INV,Invalid Reading,Low,48.14,Fail,Replace or recalibrate sensor
INS1884,V0366,MODEL_A,Plant_1,CMP0139,Brake Sensor,Supplier_A,2026-01-06,CAL_ERR,Calibration Error,Low,98.34,Fail,Recalibrate sensor
INS1885,V0255,MODEL_B,Plant_2,CMP0179,Battery,Supplier_B,2026-04-06,BAT_TEMP,Overheating,Low,37.71,Fail,Inspect cooling system
INS1886,V0223,MODEL_A,Plant_2,CMP0167,Battery,Supplier_A,2026-08-14,BAT_TEMP,Overheating,Low,51.19,Fail,Inspect cooling system
INS1887,V0028,MODEL_A,Plant_3,CMP0068,Brake Sensor,Supplier_C,2026-05-05,NO_SIG,No Signal,Medium,16.45,Fail,Check wiring and connector
INS1888,V0297,MODEL_B,Plant_1,CMP0203,Brake Sensor,Supplier_C,2026-08-28,SIG_ERR,Signal Error,Medium,39.07,Fail,Inspect sensor connection
INS1889,V0125,MODEL_A,Plant_3,CMP0036,Brake Sensor,Supplier_B,2026-04-11,CAL_ERR,Calibration Error,High,22.68,Fail,Recalibrate sensor
INS1890,V0098,MODEL_C,Plant_2,CMP0289,Temperature Sensor,Supplier_B,2026-08-11,NO_SIG,No Signal,Medium,101.45,Fail,Check wiring and connector
INS1891,V0047,MODEL_A,Plant_1,CMP0066,Temperature Sensor,Supplier_A,2026-08-08,NO_SIG,No Signal,Medium,53.12,Fail,Check wiring and connector
INS1892,V0313,MODEL_A,Plant_2,CMP0091,Brake Sensor,Supplier_A,2026-05-07,NO_SIG,No Signal,Medium,58.94,Fail,Check wiring and connector
INS1893,V0422,MODEL_A,Plant_1,CMP0148,Battery,Supplier_C,2026-06-25,BAT_VOLT,Voltage Drop,High,57.44,Fail,Check battery voltage
INS1894,V0150,MODEL_B,Plant_3,CMP0153,Brake Sensor,Supplier_C,2026-07-20,SIG_ERR,Signal Error,Low,77.91,Fail,Inspect sensor connection
INS1895,V0232,MODEL_A,Plant_2,CMP0212,Battery,Supplier_A,2026-07-19,BAT_VOLT,Voltage Drop,Low,74.06,Fail,Check battery voltage
INS1896,V0439,MODEL_A,Plant_3,CMP0255,Brake Sensor,Supplier_C,2026-05-26,SIG_ERR,Signal Error,High,42.94,Fail,Inspect sensor connection
INS1897,V0391,MODEL_B,Plant_2,CMP0073,Battery,Supplier_B,2026-04-13,BAT_TEMP,Overheating,High,44.99,Fail,Inspect cooling system
INS1898,V0075,MODEL_B,Plant_2,CMP0087,Brake Sensor,Supplier_C,2026-01-12,NO_SIG,No Signal,Medium,34.74,Fail,Check wiring and connector
INS1899,V0299,MODEL_B,Plant_3,CMP0094,Battery,Supplier_C,2026-01-21,BAT_VOLT,Voltage Drop,High,68.39,Fail,Check battery voltage
INS1900,V0233,MODEL_C,Plant_2,CMP0026,Brake Sensor,Supplier_B,2026-04-25,SIG_ERR,Signal Error,Low,59.92,Fail,Inspect sensor connection
INS1901,V0364,MODEL_A,Plant_2,CMP0191,Brake Sensor,Supplier_B,2026-06-13,SIG_ERR,Signal Error,Medium,59.4,Fail,Inspect sensor connection
INS1902,V0359,MODEL_C,Plant_1,CMP0265,Battery,Supplier_B,2026-04-07,BAT_TEMP,Overheating,Medium,70.66,Fail,Inspect cooling system
INS1903,V0096,MODEL_A,Plant_2,CMP0054,Temperature Sensor,Supplier_A,2026-05-24,TEMP_INV,Invalid Reading,Low,40.36,Fail,Replace or recalibrate sensor
INS1904,V0271,MODEL_B,Plant_1,CMP0183,Brake Sensor,Supplier_A,2026-05-17,SIG_ERR,Signal Error,Medium,83.83,Fail,Inspect sensor connection
INS1905,V0401,MODEL_B,Plant_3,CMP0099,Battery,Supplier_C,2026-01-09,BAT_VOLT,Voltage Drop,Medium,53.23,Fail,Check battery voltage
INS1906,V0181,MODEL_C,Plant_3,CMP0167,Brake Sensor,Supplier_C,2026-01-06,NO_SIG,No Signal,Medium,27.72,Fail,Check wiring and connector
INS1907,V0193,MODEL_B,Plant_1,CMP0121,Brake Sensor,Supplier_A,2026-03-26,CAL_ERR,Calibration Error,High,20.34,Fail,Recalibrate sensor
INS1908,V0165,MODEL_A,Plant_1,CMP0234,Brake Sensor,Supplier_C,2026-05-07,CAL_ERR,Calibration Error,High,56.27,Fail,Recalibrate sensor
INS1909,V0177,MODEL_B,Plant_3,CMP0136,Brake Sensor,Supplier_C,2026-08-28,NO_SIG,No Signal,Low,5.84,Fail,Check wiring and connector
INS1910,V0320,MODEL_C,Plant_1,CMP0121,Temperature Sensor,Supplier_C,2026-04-21,TEMP_INV,Invalid Reading,Low,-16.13,Fail,Replace or recalibrate sensor
INS1911,V0467,MODEL_C,Plant_1,CMP0253,Brake Sensor,Supplier_C,2026-02-04,SIG_ERR,Signal Error,High,63.47,Fail,Inspect sensor connection
INS1912,V0388,MODEL_B,Plant_1,CMP0233,Battery,Supplier_A,2026-02-07,BAT_CELL,Cell Imbalance,Low,22.02,Fail,Inspect battery cells
INS1913,V0389,MODEL_A,Plant_1,CMP0251,Temperature Sensor,Supplier_A,2026-03-05,NO_SIG,No Signal,Low,16.18,Fail,Check wiring and connector
INS1914,V0412,MODEL_B,Plant_1,CMP0228,Temperature Sensor,Supplier_B,2026-05-04,NO_SIG,No Signal,High,65.51,Fail,Check wiring and connector
INS1915,V0443,MODEL_B,Plant_3,CMP0016,Temperature Sensor,Supplier_C,2026-02-05,NO_SIG,No Signal,High,-10.95,Fail,Check wiring and connector
INS1916,V0191,MODEL_C,Plant_2,CMP0169,Battery,Supplier_C,2026-01-01,BAT_VOLT,Voltage Drop,High,42.87,Fail,Check battery voltage
INS1917,V0350,MODEL_B,Plant_1,CMP0122,Temperature Sensor,Supplier_C,2026-02-27,TEMP_INV,Invalid Reading,Low,63.48,Fail,Replace or recalibrate sensor
